RowNumber,CustomerId,Surname,Geography,HasCrCard,IsActiveMember,Gender,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited
2651,15813439,Ch'ien,France,1,0,Male,587,33,5,100116.82,1,34215.58,0
2652,15604544,Manfrin,Germany,0,1,Male,850,40,4,166082.15,2,44406.17,0
2653,15761348,Kuo,France,1,0,Female,601,38,0,0,2,165196.65,0
2654,15785078,Fomin,Spain,1,0,Male,730,26,3,0,1,34542.41,0
2655,15759874,Chamberlain,France,1,0,Male,532,44,3,148595.55,1,74838.64,1
2656,15643658,Barber,Germany,1,0,Male,850,53,2,94078.97,2,36980.54,0
2657,15713267,Zimmer,Spain,0,1,Female,779,34,5,0,2,111676.63,0
2658,15737782,Brazenor,France,1,1,Male,562,29,9,0,1,25858.68,0
2659,15815490,Cocci,Germany,0,0,Male,670,40,2,164948.98,3,177028,1
2660,15679410,Caldwell,France,1,0,Female,729,62,4,140549.4,1,30990.16,1
2661,15756241,Yirawala,France,1,1,Female,767,44,2,152509.25,1,136915.15,0
2662,15688409,Donaldson,France,1,0,Female,742,28,2,191864.51,1,108457.99,1
2663,15742272,Ozerova,France,0,0,Female,669,44,8,96418.09,1,131609.48,1
2664,15717898,Bruce,Spain,0,1,Male,542,32,2,131945.94,1,159737.56,0
2665,15769582,Kang,France,1,1,Male,586,29,3,0,2,142238.54,0
2666,15635660,Rossi,Germany,1,0,Male,612,30,9,142910.15,1,105890.55,1
2667,15576723,Ts'ai,France,1,1,Female,740,37,7,0,2,194270.91,0
2668,15591577,Moran,France,1,1,Male,584,35,3,146311.58,1,105443.47,0
2669,15582325,Jennings,France,1,0,Male,524,52,2,87894.26,1,173899.42,1
2670,15693947,Tokareva,France,1,0,Female,614,19,5,97445.49,2,122823.34,0
2671,15760446,Pagnotto,France,0,1,Female,598,64,9,0,1,13181.37,1
2672,15611105,Castella,Spain,0,1,Male,799,35,7,0,2,140780.8,0
2673,15630920,Du Cane,France,0,0,Male,724,34,2,154485.74,2,78560.64,0
2674,15574910,Ferguson,France,1,0,Male,601,50,2,115625.07,1,185855.21,0
2675,15756472,Odinakachukwu,France,1,0,Male,804,25,7,108396.67,1,128276.95,0
2676,15682890,Woronoff,Germany,1,1,Male,745,38,5,65095.41,2,140197.42,0
2677,15641994,Meng,Germany,1,0,Male,667,43,1,103018.45,1,32462.39,1
2678,15733297,Sinclair,France,1,1,Female,518,38,10,84764.79,1,162253.9,0
2679,15767793,Hsu,France,1,0,Female,819,38,10,0,2,30498.7,0
2680,15725698,Panicucci,Spain,1,1,Female,520,35,4,115680.81,1,90280.7,0
2681,15813532,Burns,France,1,0,Female,625,39,5,0,2,32615.21,0
2682,15576760,Onodugoadiegbemma,Germany,0,0,Male,673,36,5,73088.06,2,196142.26,0
2683,15732102,Darling,Germany,1,0,Female,656,27,3,150905.03,2,16998.72,0
2684,15739046,Maggard,Spain,0,1,Female,850,23,9,143054.85,1,62980.96,0
2685,15631927,Thomas,Spain,0,0,Female,574,28,7,0,2,185660.3,0
2686,15672115,Lettiere,France,1,1,Male,679,60,6,0,2,77331.77,0
2687,15618765,Ponomaryov,Germany,0,1,Female,530,42,0,99948.45,1,97338.62,0
2688,15679148,Oliver,France,0,0,Male,508,44,3,115451.05,2,67234.33,0
2689,15728474,Chienezie,Germany,1,1,Male,558,32,4,108235.91,1,143783.28,0
2690,15636999,Mao,France,0,1,Male,414,38,8,0,1,77661.12,1
2691,15754261,Ho,Spain,1,0,Male,648,42,2,98795.61,2,89123.99,0
2692,15629150,Lucchese,France,1,0,Female,721,37,1,0,2,70810.8,0
2693,15736274,Prokhorova,France,0,0,Male,751,31,8,0,2,17550.49,0
2694,15627697,Alekseyeva,France,0,1,Male,662,34,2,0,2,21497.27,0
2695,15721585,Blacklock,Germany,0,1,Male,628,29,3,113146.98,2,124749.08,0
2696,15639946,Sazonova,Germany,1,0,Female,597,39,8,162532.14,3,36051.46,1
2697,15792176,Henty,Spain,1,1,Female,698,40,0,92053.44,1,143681.83,0
2698,15699450,Li,France,1,1,Male,723,48,7,0,2,150694.58,0
2699,15729954,Azuka,France,1,0,Female,586,28,5,0,3,170487.4,1
2700,15600103,Alexander,Germany,1,1,Female,633,29,8,104944.1,1,97684.46,0
2701,15786200,Brock,France,1,0,Male,564,31,4,0,2,53520.03,0
2702,15797010,Shen,France,1,0,Female,649,31,2,0,2,15200.61,0
2703,15670172,Padovesi,France,0,1,Female,622,30,4,107879.04,1,196894.62,0
2704,15627352,Bulgakov,Germany,1,0,Male,459,46,7,110356.42,1,4969.13,1
2705,15622494,Mazzanti,France,0,0,Male,718,27,2,0,2,26229.24,0
2706,15585835,Lord,Spain,1,0,Female,655,34,4,109783.69,2,134034.32,0
2707,15595071,Ramos,France,1,1,Male,696,22,9,149777,1,198032.93,0
2708,15628203,Pai,France,0,0,Female,637,38,3,104339.56,1,119882.86,0
2709,15667190,Yuan,Spain,1,1,Female,630,21,1,85818.18,1,133102.3,0
2710,15780212,Mao,France,0,0,Male,592,37,4,212692.97,1,176395.02,0
2711,15766869,Uspenskaya,Germany,1,1,Male,634,37,1,89696.84,2,193179.88,0
2712,15775741,Powell,France,1,1,Female,608,28,9,0,2,125062.02,0
2713,15628170,Brown,Germany,1,0,Female,565,32,9,68067.24,1,143287.58,0
2714,15701318,Poole,Spain,0,1,Male,763,67,9,148564.66,1,87236.4,0
2715,15710928,McChesney,France,1,1,Female,665,55,8,136354.16,1,93769.89,0
2716,15682547,Lucchese,France,0,1,Male,649,38,1,122214,1,88965.46,0
2717,15631170,Clements,France,1,1,Male,695,45,3,0,2,30793.61,0
2718,15648702,Yuriev,Germany,1,1,Male,775,70,6,119684.88,2,74532.02,0
2719,15783444,Endrizzi,France,0,1,Female,788,39,3,135139.33,1,113086.08,0
2720,15809178,Pan,Germany,1,0,Female,569,42,9,146100.75,1,32574.01,1
2721,15806688,Manfrin,Spain,0,1,Female,726,56,8,123110.9,3,130113.78,1
2722,15576824,Kennedy,Germany,1,1,Female,564,44,3,111760.4,3,104722.47,1
2723,15675422,Conway,France,1,1,Female,544,32,9,110728.39,1,14559.62,0
2724,15681550,Lablanc,France,1,1,Female,614,41,8,121558.46,1,598.8,0
2725,15812628,Dodd,Germany,1,0,Female,453,38,8,120623.21,1,129697.99,0
2726,15597951,Muir,France,1,1,Female,471,58,4,114713.57,1,36315.03,0
2727,15807045,Milanesi,Germany,0,0,Female,829,37,3,103457.76,1,1114.12,0
2728,15581748,Shen,Germany,1,1,Male,754,57,2,101134.87,2,70954.41,0
2729,15770420,Dillon,Germany,1,1,Male,749,46,10,78136.36,2,73470.98,0
2730,15608230,Hoelscher,France,1,0,Male,667,23,1,0,2,91573.19,0
2731,15730339,Bell,Spain,0,0,Male,670,30,3,133446.34,1,3154.95,0
2732,15712584,Liao,France,1,1,Female,670,33,7,0,2,88187.81,0
2733,15592816,Udokamma,Germany,1,0,Female,623,48,1,108076.33,1,118855.26,1
2734,15641480,Sinnett,France,1,0,Male,571,32,5,131354.25,1,125256.53,0
2735,15708505,Palerma,Germany,0,1,Female,641,37,7,62974.64,2,39016.43,0
2736,15791131,Chimaijem,Germany,1,0,Female,551,30,2,143340.44,1,145796.49,0
2737,15618225,Porter,Germany,1,0,Male,741,36,8,116993.43,2,168816.22,0
2738,15644724,Fan,France,0,1,Male,472,31,4,58662.92,2,73322,0
2739,15662098,Palmer,Spain,0,0,Male,650,41,3,128808.65,3,113677.53,1
2740,15723894,Younger,France,0,0,Male,625,45,7,137555.44,1,124607.7,0
2741,15787699,Burke,Germany,1,1,Male,650,34,4,142393.11,1,11276.48,0
2742,15687738,Nwagugheuzo,France,1,0,Female,535,38,8,0,2,136620.64,0
2743,15576126,Young,France,1,1,Female,649,41,2,125785.23,1,70523.92,0
2744,15658889,Watson,France,1,0,Male,689,22,4,136444.25,1,51980.25,1
2745,15667046,Tseng,Spain,1,0,Male,694,38,7,121527.4,1,113481.02,0
2746,15669957,Drake,Germany,1,1,Male,655,52,9,144696.75,1,49025.79,0
2747,15655794,Hanna,France,1,1,Male,620,36,8,0,2,145937.99,0
2748,15599829,Padovesi,France,1,1,Female,577,35,10,0,2,25161.61,0
2749,15753332,Loftus,Germany,1,0,Male,401,48,8,128140.17,1,175753.55,1
2750,15671124,Buccho,France,1,1,Male,599,25,6,120383.41,1,24903.09,0
2751,15767474,Lorenzo,France,1,1,Female,481,57,9,0,3,169719.35,1
2752,15720671,Ibezimako,France,1,1,Male,704,42,8,129735.3,2,179565.57,0
2753,15626787,Wei,Spain,0,0,Female,698,31,8,185078.26,1,115337.74,1
2754,15774491,Ross,France,0,0,Female,480,28,6,0,2,48131.92,0
2755,15579647,Oluchukwu,France,1,1,Male,682,42,0,0,1,160828.98,0
2756,15625522,Walker,Spain,0,1,Male,700,31,7,0,2,145151.96,0
2757,15765806,Wu,France,1,1,Male,492,29,1,144591.96,1,196293.76,0
2758,15566708,Chidalu,France,1,0,Female,444,45,4,0,2,161653.5,1
2759,15668347,Ingram,France,0,0,Male,624,36,6,0,2,84635.64,0
2760,15575214,Ch'en,France,1,0,Male,709,37,7,0,1,159486.76,0
2761,15591123,Iredale,Germany,1,1,Male,557,68,2,100194.44,1,38596.34,0
2762,15573280,Gallagher,Germany,1,1,Male,646,50,6,145295.31,2,27814.74,0
2763,15589018,Padilla,Germany,1,1,Male,719,28,3,106070.29,2,183893.31,0
2764,15654495,Potter,Germany,1,1,Female,706,47,6,120621.89,1,140803.7,0
2765,15597265,Mao,France,0,1,Male,660,38,7,0,2,146585.53,0
2766,15733876,Schneider,France,1,1,Male,667,36,9,0,2,40062.29,0
2767,15677217,Ibragimova,France,1,1,Male,705,30,1,0,1,181300.32,0
2768,15747265,Huang,Germany,1,1,Female,598,27,10,171283.91,1,84136.12,0
2769,15713379,Anderson,France,1,1,Male,669,26,4,0,2,197594.34,0
2770,15730433,Nakayama,Germany,1,0,Female,580,38,1,128218.47,1,125953.83,1
2771,15693347,Gardener,France,1,1,Female,676,32,5,0,2,75465.41,0
2772,15715465,Aksenova,Germany,1,0,Male,714,28,7,77776.39,1,177737.07,0
2773,15680736,Milne,Germany,1,1,Female,597,72,6,124978.19,2,7144.46,0
2774,15610765,Onwumelu,France,0,0,Male,559,29,1,0,2,155639.76,0
2775,15650034,Kudryashova,France,1,1,Female,564,28,1,0,1,162428.05,0
2776,15782468,Hart,Spain,1,1,Male,850,51,3,109799.55,2,12457.76,1
2777,15685109,Teng,France,0,0,Male,689,39,7,0,2,14917.09,0
2778,15776233,Kruglova,Germany,1,0,Female,758,61,8,125397.21,1,182184.09,1
2779,15761141,Palerma,Spain,1,1,Female,604,71,10,0,2,129984.2,0
2780,15781702,Brookes,Germany,0,1,Male,733,38,9,111347.37,2,194872.97,0
2781,15790235,Hsing,Spain,1,1,Male,778,40,8,104291.41,2,117507.11,0
2782,15641416,Shaffer,Germany,1,1,Female,732,61,9,94867.18,2,157527.6,1
2783,15775234,Laurie,France,0,0,Male,646,24,8,0,2,92612.88,0
2784,15659475,Chung,France,0,0,Female,597,33,6,135703.59,2,74850.84,0
2785,15642202,Whitfield,Germany,0,1,Female,821,37,5,106453.53,2,127413,0
2786,15771417,Thomas,France,0,0,Male,640,43,7,132412.38,1,69584.3,1
2787,15585100,Rioux,Germany,1,0,Female,511,40,9,124401.6,1,198814.24,1
2788,15700487,Osonduagwuike,France,1,0,Male,805,46,6,118022.06,3,162643.15,1
2789,15726589,Matveyev,Germany,1,0,Male,540,39,1,82531.11,1,114092.52,0
2790,15747503,Hayward,Spain,1,0,Male,705,44,0,184552.12,1,68860.3,1
2791,15595883,Nkemdirim,Germany,1,1,Male,540,39,4,127278.31,1,16150.34,0
2792,15663826,Brim,Spain,1,1,Female,532,66,3,0,1,115227.02,0
2793,15742820,Trevisano,France,0,1,Female,535,45,2,0,2,170621.55,0
2794,15624793,Soubeiran,Germany,1,0,Male,627,23,5,184244.86,1,103099.22,0
2795,15597930,Wilson,France,0,0,Male,646,52,8,59669.43,1,172495.81,1
2796,15665110,Helena,France,0,1,Female,515,25,7,79543.59,1,38772.82,0
2797,15770719,Duncan,France,1,1,Female,697,39,6,151553.19,1,44946.29,0
2798,15731327,Hale,Germany,0,1,Male,652,27,2,166527.88,2,146007.7,0
2799,15576044,Macdonald,Germany,1,0,Male,579,28,6,150329.15,1,145558.42,0
2800,15775662,McKay,France,1,0,Male,760,43,8,121911.59,1,193312.33,0
2801,15646817,Chiekwugo,France,1,0,Male,769,51,9,156773.78,2,40257.79,0
2802,15596060,Skinner,Spain,1,1,Male,498,29,8,127864.26,1,46677.9,0
2803,15723299,Sorokina,France,1,1,Male,774,53,4,113709.28,1,153887.93,1
2804,15636982,Weller,Germany,1,1,Female,705,43,7,79974.55,1,103108.33,0
2805,15751175,Bess,France,1,1,Female,648,44,2,0,2,58652.23,0
2806,15618936,MacDonald,France,1,0,Female,688,51,5,0,1,91624.11,1
2807,15787529,Gray,Spain,1,0,Male,592,38,0,0,1,65986.48,1
2808,15780128,Ogbonnaya,France,1,0,Male,705,33,3,144427.96,2,113845.19,0
2809,15615991,Udegbulam,France,1,1,Male,654,42,7,99263.09,1,67607.9,0
2810,15757001,Mai,France,1,1,Female,624,32,2,79368.87,2,145471.94,0
2811,15595388,Yeh,France,1,1,Female,594,30,10,0,2,124071.71,0
2812,15699550,Babbage,Spain,1,1,Female,695,34,9,0,2,67502.12,0
2813,15581620,Franklin,France,1,1,Male,597,28,2,0,3,78707.97,0
2814,15600934,Randell,France,1,0,Female,758,52,7,125095.94,1,171189.83,1
2815,15738672,Paterson,Germany,1,0,Female,737,40,2,162485.8,2,149381.32,0
2816,15721307,Pickering,Germany,1,0,Male,694,37,1,95668.82,2,100335.55,0
2817,15619280,Uspensky,France,1,0,Male,683,25,4,0,2,152698.24,0
2818,15768244,Macleod,Spain,1,1,Female,538,30,8,0,2,41192.95,0
2819,15806837,Nnaife,France,1,0,Male,669,37,4,0,1,132540.33,0
2820,15643496,Randolph,France,1,0,Female,730,34,5,74197.38,2,96875.52,0
2821,15813916,Kudryashova,France,1,1,Female,622,31,1,89688.94,1,152305.47,0
2822,15626385,George,Spain,1,1,Female,714,33,10,103121.33,2,49672.01,0
2823,15603582,Robertson,Spain,1,0,Female,569,34,3,0,1,133997.53,0
2824,15764351,Yuryeva,Germany,0,1,Female,668,59,5,120170.07,1,50454.8,0
2825,15667938,Hurst,France,1,1,Male,628,32,9,149136.31,2,16402.11,0
2826,15576360,Ch'iu,France,1,1,Male,600,40,1,141136.79,1,67803.83,0
2827,15628813,King,France,1,0,Female,693,43,4,152341.55,1,9241.78,0
2828,15584190,Esposito,France,0,1,Male,704,36,7,120026.98,2,100601.73,0
2829,15716449,Fraser,Spain,0,0,Male,527,33,9,132168.28,1,98734.15,0
2830,15759913,Trentini,Germany,1,1,Male,553,43,6,85200.82,2,160574.09,0
2831,15701555,Nicholls,Spain,0,1,Male,575,53,1,84903.33,2,26015.8,0
2832,15758482,Montalvo,France,0,0,Female,626,32,0,0,2,187172.54,0
2833,15758171,Tien,France,1,1,Male,582,20,4,0,1,55763.66,0
2834,15680346,Chuang,Spain,1,0,Male,683,40,8,0,1,75848.22,0
2835,15649124,Fang,France,0,0,Male,850,30,9,121535.18,1,40313.47,0
2836,15812917,Kosisochukwu,Spain,1,1,Male,653,35,6,116662.96,2,23864.21,0
2837,15768455,Young,France,1,1,Male,679,60,8,0,2,51380.9,0
2838,15703059,Scott,Germany,0,1,Female,549,49,6,124829.16,1,93551.36,0
2839,15646196,Yeh,Spain,0,0,Female,850,36,2,155180.56,2,169415.54,0
2840,15585451,Vigano,Germany,1,1,Female,558,32,1,108262.87,1,6935.31,0
2841,15714057,Windradyne,Spain,1,0,Male,528,40,4,0,2,25399.7,0
2842,15748473,Curnow,France,1,0,Male,801,38,5,0,2,66256.27,0
2843,15785782,Ugonna,Spain,1,1,Male,513,48,2,0,1,114709.13,1
2844,15693233,De Neeve,Germany,1,1,Male,666,38,6,99812.88,2,158357.97,0
2845,15757521,Ricci,France,0,1,Male,606,35,2,132164.26,1,164815.59,0
2846,15812513,Nnaife,Germany,1,0,Male,599,45,10,103583.05,1,132127.69,1
2847,15674950,Ebelechukwu,Germany,1,0,Male,544,39,4,142406.43,2,146637.45,0
2848,15678572,Keating,Spain,1,0,Male,529,38,7,99842.5,2,90256.06,1
2849,15713608,Tuan,France,1,1,Female,850,41,5,0,2,34827.43,0
2850,15579262,Shearston,France,0,0,Male,497,41,9,0,1,22074.48,0
2851,15610426,Tien,France,0,1,Female,764,39,5,81042.42,1,109805.17,0
2852,15776454,Hamilton,France,1,0,Female,603,48,5,0,1,100478.6,1
2853,15771483,Arnold,France,1,1,Male,609,40,6,0,2,97416.34,0
2854,15648489,Ting,France,1,1,Male,487,53,4,199689.49,1,24207.86,1
2855,15646609,Chao,France,0,0,Male,748,33,1,142645.43,1,69132.66,0
2856,15693203,Powell,Spain,1,1,Female,710,75,5,0,2,9376.89,0
2857,15813067,Williams,Germany,1,0,Female,432,45,3,110219.14,1,43046.7,1
2858,15769829,Cheng,Spain,0,1,Male,534,51,3,0,2,20856.31,0
2859,15662434,Zhdanova,France,0,0,Male,607,25,3,0,2,187048.72,0
2860,15773503,Tsai,Spain,1,0,Male,551,32,4,0,2,53420.53,0
2861,15705890,Nebechukwu,France,1,0,Male,674,45,7,142072.02,1,37013.29,0
2862,15711398,Fetherstonhaugh,France,1,0,Female,525,25,6,0,2,89566.64,0
2863,15752375,Ojiofor,Germany,0,0,Male,645,33,8,149564.61,1,149913.84,0
2864,15659175,Severson,France,1,0,Female,755,43,9,0,2,18066.69,0
2865,15597033,Speight,Germany,1,1,Male,708,37,8,153366.13,1,26912.34,0
2866,15590228,Greenwalt,France,1,1,Male,715,21,6,76467.16,1,173511.72,0
2867,15631848,Grover,France,1,1,Female,727,26,9,121508.28,1,146785.44,0
2868,15654211,Milani,Spain,0,1,Female,559,27,1,0,1,1050.33,0
2869,15707968,Akobundu,Spain,1,0,Male,545,36,8,73211.12,2,89587.34,1
2870,15594084,Anderson,France,1,0,Male,524,22,9,0,2,74405.34,0
2871,15651093,Chien,France,0,1,Female,707,55,1,0,2,54409.48,0
2872,15798824,Kennedy,Spain,1,0,Male,671,38,0,92674.94,2,3647.57,0
2873,15671591,Castiglione,Spain,1,0,Male,439,52,3,96196.24,4,198874.52,1
2874,15707189,Marshall,Germany,1,1,Female,667,36,1,114391.62,1,53412.54,0
2875,15733581,Duncan,Germany,1,0,Male,831,32,9,80262.66,1,194867.78,0
2876,15641640,Uspenskaya,Spain,1,0,Female,545,33,7,173331.52,1,150452.88,0
2877,15585284,Thomson,Spain,1,1,Female,604,35,7,147285.52,1,57807.05,0
2878,15617866,Calabrese,Spain,1,1,Male,657,67,5,119785.47,2,107534.32,0
2879,15667751,Herrera,Spain,1,0,Female,487,36,1,140137.15,1,194073.33,0
2880,15669411,Muse,Germany,1,0,Female,750,52,6,107467.56,1,126233.18,1
2881,15789425,Marsden,Germany,1,0,Female,694,37,8,98218.04,2,182354.46,1
2882,15570943,Artemyeva,Germany,1,1,Female,711,35,2,133607.75,1,120586.32,0
2883,15685829,McKay,France,1,1,Male,551,37,3,0,2,50578.4,0
2884,15721917,Chuang,France,1,1,Female,559,38,8,95139.41,1,86575.46,0
2885,15776047,Nicholls,France,0,1,Female,620,29,3,0,2,153392.28,0
2886,15716024,Dennis,Spain,1,0,Male,660,42,5,0,2,115509.59,0
2887,15675328,Knight,France,1,0,Female,449,37,6,0,2,82176.48,0
2888,15604314,Webb,Germany,1,0,Female,703,26,1,97331.19,1,63717.49,0
2889,15658339,Pugliesi,Germany,1,1,Male,795,37,2,139265.63,2,198745.94,0
2890,15630402,Nebechukwu,France,0,1,Female,594,31,9,0,1,5719.11,0
2891,15689616,Ward,Spain,0,0,Male,586,34,5,168094.01,1,20058.61,0
2892,15774224,Nixon,Germany,1,0,Female,613,30,5,131563.88,2,170638.98,0
2893,15701291,Chidubem,France,1,0,Male,601,44,3,0,2,30607.11,0
2894,15719606,Rivers,France,0,0,Male,657,50,9,0,2,37171.46,0
2895,15644119,Sochima,France,1,1,Male,531,31,3,0,1,42589.33,0
2896,15646859,Heydon,Germany,1,1,Male,621,47,7,107363.29,1,66799.28,0
2897,15606836,Lombardo,France,0,1,Female,782,33,2,94493.03,1,101866.39,0
2898,15664150,Holland,Germany,1,0,Female,528,29,9,170214.23,2,49284,0
2899,15624510,Tien,France,1,0,Male,696,52,6,139781.06,1,27445.4,1
2900,15810944,Bryant,France,1,0,Female,586,35,7,0,2,70760.69,0
2901,15668575,Hao,Spain,0,1,Female,626,26,8,148610.41,3,104502.02,1
2902,15603246,Genovesi,France,1,1,Male,498,73,2,170241.7,2,165407.96,0
2903,15804002,Kovalev,France,1,1,Female,691,33,1,128306.83,1,113580.79,0
2904,15728773,Hsieh,France,1,1,Female,568,47,7,0,2,45978.39,0
2905,15598044,Debellis,France,1,1,Female,715,35,3,0,1,152012.36,0
2906,15694829,Chibueze,Germany,0,1,Male,680,32,7,175454,1,77349.92,0
2907,15600575,Padovano,Spain,1,0,Male,802,41,6,0,2,47322.05,0
2908,15727311,Yen,France,1,1,Female,539,22,0,100885.93,2,38772.65,0
2909,15570769,Kibble,France,1,1,Male,494,69,9,93320.8,1,24489.44,0
2910,15606274,Lori,Germany,1,1,Male,594,38,6,63176.44,2,14466.08,0
2911,15746139,Enemuo,France,0,0,Male,596,33,2,139451.67,1,63142.12,0
2912,15704987,Lu,France,1,0,Female,649,52,8,49113.75,1,41858.43,0
2913,15628972,Nebeolisa,Germany,1,1,Male,699,32,1,123906.22,3,127443.82,1
2914,15697686,Stewart,France,1,1,Female,787,40,6,0,2,84151.98,0
2915,15733883,Ward,France,0,0,Male,604,28,7,0,2,58595.64,0
2916,15617482,Milanesi,Germany,1,0,Female,489,52,1,131441.51,1,37240.11,1
2917,15704583,Chikwado,France,1,0,Male,651,56,2,0,1,114522.68,1
2918,15621083,Douglas,France,1,1,Male,698,57,6,136325.48,2,72549.27,1
2919,15649487,Sal,Germany,1,0,Female,578,38,4,113150.44,2,176712.59,1
2920,15736760,Douglas,Spain,0,0,Female,538,42,9,0,1,152855.96,0
2921,15714658,Yates,France,1,1,Female,696,33,4,0,2,73371.65,0
2922,15599081,Watt,Germany,1,1,Female,507,46,8,102785.16,1,70323.68,0
2923,15705113,P'an,Spain,0,0,Male,685,34,6,83264.28,1,9663.28,0
2924,15631159,H?,Germany,1,1,Male,705,41,4,72252.64,2,142514.66,0
2925,15792818,Perry,Germany,1,0,Female,499,29,6,148051.52,1,118623.94,0
2926,15633531,Lavrov,France,1,1,Female,717,76,9,138489.66,1,68400.14,0
2927,15744529,Chiekwugo,France,1,1,Male,510,63,8,0,2,115291.86,0
2928,15669656,Macdonald,France,1,1,Male,632,32,6,111589.33,1,170382.99,0
2929,15581198,Jenkins,Germany,1,0,Female,668,39,0,122104.79,1,112946.67,1
2930,15729054,Korovina,Germany,1,1,Male,744,32,4,96106.83,1,79812.77,0
2931,15573452,Manning,Germany,1,0,Male,663,42,7,115930.87,1,19862.78,0
2932,15776733,Wilson,Germany,1,0,Female,638,37,7,124513.66,2,158610.89,0
2933,15724858,Begum,France,1,0,Female,688,54,9,0,1,191212.63,1
2934,15713144,Ingrassia,Spain,1,0,Male,588,46,8,0,1,61931.21,0
2935,15690188,Maclean,France,1,1,Male,631,33,7,0,1,58043.02,1
2936,15689425,Olejuru,Spain,1,0,Male,687,35,8,100988.39,2,22247.27,0
2937,15671766,Enyinnaya,France,1,1,Male,599,44,10,118577.24,1,31448.52,0
2938,15782806,Watson,Spain,1,0,Male,718,28,6,0,2,146875.86,0
2939,15764419,Langdon,France,1,1,Male,730,27,5,0,2,116081.93,0
2940,15591915,Frolov,France,0,1,Female,533,39,2,0,1,73669.94,1
2941,15772798,Chikezie,Spain,1,1,Female,711,28,5,0,2,93959.96,0
2942,15792008,Zetticci,Spain,0,1,Female,555,26,9,0,2,158918.03,0
2943,15715541,Yang,France,1,1,Female,850,42,9,113311.11,1,198193.75,0
2944,15639277,Lin,France,0,0,Female,678,41,9,0,1,13160.03,0
2945,15798850,Goddard,France,1,0,Male,576,32,7,0,2,4660.91,0
2946,15776348,Rogers,Germany,0,0,Male,835,20,4,124365.42,1,180197.74,1
2947,15727696,Zubareva,France,1,1,Male,592,42,1,147249.29,2,63023.02,0
2948,15793813,Onochie,France,0,1,Male,774,36,7,103688.19,1,118971.74,0
2949,15694395,Ts'ui,France,0,0,Female,620,29,1,138740.24,2,154700.61,0
2950,15764195,Newsom,Spain,1,1,Male,519,39,4,111900.14,1,97577.17,0
2951,15744919,Genovese,Spain,1,1,Female,734,37,0,152760.24,1,48990.5,0
2952,15671655,Thorpe,Germany,1,1,Male,763,31,7,143966.3,2,140262.96,1
2953,15654901,Horton,France,1,0,Male,733,51,10,141556.96,1,130189.53,0
2954,15649136,Williamson,France,1,1,Female,650,43,6,0,2,16301.91,0
2955,15775562,Shoobridge,France,1,0,Female,538,33,5,0,2,126962.41,0
2956,15807481,Peng,France,1,1,Female,577,46,1,0,1,158750.53,0
2957,15642885,Gray,France,1,0,Male,792,30,8,0,2,199644.2,0
2958,15789109,Watson,France,1,1,Female,686,41,10,0,1,144272.71,1
2959,15814004,Fyodorova,France,0,1,Male,589,29,2,0,2,98320.27,0
2960,15673619,Bazhenov,France,1,0,Male,530,25,9,162560.32,1,64129.03,0
2961,15595135,Solomon,Germany,1,0,Female,778,29,7,123229.46,1,181221.09,0
2962,15583681,Layh,Spain,1,1,Male,616,31,7,76665.71,2,163809.08,0
2963,15605000,John,France,1,1,Male,550,38,9,140278.99,3,171457.06,1
2964,15718071,Tuan,France,0,1,Female,655,51,3,0,2,15801.02,0
2965,15679760,Slattery,France,0,0,Male,721,46,1,115764.32,2,102950.79,0
2966,15654574,Onyekachi,Germany,1,0,Male,499,36,5,131142.53,2,174918.46,0
2967,15577178,Genovese,France,1,0,Male,511,45,5,68375.27,1,193160.25,1
2968,15595324,Daniels,Germany,0,0,Female,579,39,5,117833.3,3,5831,1
2969,15756932,Caldwell,Spain,1,1,Female,696,36,7,0,2,82298.59,0
2970,15726358,Chiemenam,France,0,0,Male,681,34,7,0,2,130686.59,0
2971,15595228,Wanliss,France,0,1,Male,815,45,7,0,1,52885.23,1
2972,15782530,Bruce,Spain,1,0,Male,681,30,2,111093.01,1,68985.99,0
2973,15592877,Wright,Spain,1,0,Male,641,42,9,132657.55,1,35367.19,0
2974,15651983,Fang,France,1,1,Female,591,56,9,128882.49,1,196241.94,1
2975,15746737,Eames,Germany,1,1,Male,565,59,9,69129.59,1,170705.53,0
2976,15774179,Sutherland,France,1,1,Male,487,37,6,0,2,126477.41,0
2977,15667265,Cavenagh,France,1,1,Male,729,39,4,121404.64,1,159618.17,0
